id,temp_outdoor,humidity,insulation,heating_type,occupancy,floor_area,wall_thickness,roof_age,window_age,basement_depth,garden_size,solar_irradiance,wind_exposure,air_quality_index,street_noise_db,construction_year,energy_consumption
10952,,68.55258464845703,high,electric,5,163.77799994836028,20.45487714743785,20.807207513049217,7.374788040012076,1.8955187171120047,31.220447159997526,90.1065193173648,0.4285246894088346,22.30328877096253,72.6985950613365,2014,17.135392051867264
4333,,71.04217471020237,high,electric,5,100.89647101868904,18.167565794004883,22.14778236463079,3.295882860151786,2.7122765201074115,0.0,91.16158768457576,9.447829064279786,35.346983114955016,52.90223577460542,1983,29.545982393949117
12099,12.103737142137309,37.309524430598415,medium,electric,3,105.60329858931732,18.6645464758814,17.662953531404433,9.38355044045357,1.376940401314009,32.596471631317044,103.8351080385398,9.02109336185413,46.16955919153617,67.4725288283909,1988,15.841371365079787
6955,13.812823738591838,77.3317313603562,high,electric,5,105.33663101879569,22.54750924870884,13.652153391589852,12.479878601230796,2.8099898456169723,6.284623346693348,134.14749989762032,5.885360032412196,35.31473521028878,46.94138848674187,1968,32.34249516588369
18821,26.095402903494836,45.1575130562601,medium,gas,5,164.312149278267,20.481523661154093,20.826447136463333,9.205542586432108,1.620991148421396,32.549772532852856,104.00716103870155,5.159009008237431,43.53172947294069,60.61034350660071,1964,24.33710737850966
8545,12.61607895031452,55.909858007692186,medium,gas,3,96.59544431616608,17.657675955094625,17.030769872837084,11.13643655462946,1.4704807687313717,19.81534144834547,91.55973374218388,9.258137371434568,53.18127168869422,56.97136256603669,1970,19.550559665976703
15974,21.35570778251963,,medium,electric,5,80.1137569756881,22.27122239126597,3.7261833937081192,12.948020379861706,2.025833569334828,33.84921348157014,82.51347201454683,0.7495802514595429,55.78181487033683,49.80406673758718,1996,29.516091940551316
13722,7.221121918825517,,medium,electric,4,152.69443711073762,17.364767403493012,14.712922437957532,9.972452846776942,1.6332709611831198,14.416108036817008,118.3125856489967,1.997921599934324,57.9366664601292,61.86000809499114,1999,29.279332749315174
695,14.523683353352745,,medium,gas,2,106.09478512738453,18.593982944357425,14.992881151523614,8.750634633205015,1.9708530839497267,81.582549201901,89.22861920843745,4.257890044703936,57.32937199867052,59.052454304526734,1997,15.708655930123754
15630,16.038895139792345,,medium,heatpump,1,119.01577180768224,14.452383711094544,6.865739273929881,8.495300147519538,2.4875791493685666,46.7634298594989,65.61983654834953,6.186578075508415,44.822959037985214,67.00800711803008,1977,18.373436728814465
13589,4.97545032782727,46.433852952977766,high,heatpump,4,158.66552701557674,21.47813483549423,10.024360853346192,13.446301279539965,2.343575732958468,45.17010486292732,126.21371959522776,5.269005650485314,61.188445245186834,63.03122143080292,1976,17.796734469865136
14521,-0.9169591751833934,77.23277062023206,medium,electric,2,72.51700995945775,17.61646102541848,10.417884999080586,6.259102372705288,1.8989135764690035,40.02238773065621,71.57019977390738,9.37086806825056,36.463373388589545,56.367312638412905,1981,22.790666140257425
19917,15.62420367236329,58.67163095346482,low,electric,5,128.83032654677172,16.553300875018223,7.440245614813895,12.35534053755454,2.165695522258606,58.8056451480911,91.0278372729283,8.4003395808568,38.580258183887125,72.50431795296964,1999,27.08319771401024
9770,-0.181955533942169,27.949404070658048,high,gas,5,110.52008489185944,19.649131249527333,27.735341747800483,12.672432669001305,2.155118475121728,31.658633970303438,108.71039780915376,0.3084999560969415,58.810672321393845,50.9989001616926,1971,9.311084490139624
13377,5.948366381075464,29.60368733006088,medium,gas,2,149.25741609600846,14.799858566084724,7.392373758568879,15.571521101507074,2.296154329256765,38.19482610738039,96.97334589173698,9.899648820604414,54.97641314253588,62.78180727045747,2014,11.923215185164189
1034,7.676396744680828,63.54095844335946,high,gas,2,112.03268782458343,22.169977864110194,9.054708450753342,6.929749467872213,1.731515315219623,24.085410906699856,115.07982936429086,9.965433848630743,51.40538095811463,54.9351090298364,1967,21.628624286989066
10842,,75.09181867470551,low,gas,4,217.09781747058236,19.281141219715835,15.968372128849028,8.648479253354648,1.9761908338622705,47.68817014205119,108.44666949635912,9.273417642058464,53.46915239047684,71.5531572124171,1963,30.185038538098294
16592,22.219088233245987,,medium,electric,2,189.47642109574133,22.55443907165512,12.773414111194926,9.75485582704823,2.5314879019469885,28.96672353541886,72.08103963433135,6.365277357394032,22.772535868737226,52.82210345298902,1967,19.10669925523092
10421,27.8733974466084,50.1872867217457,high,electric,2,100.9679845632894,18.361157488806946,15.362029685289286,14.025828508665828,1.8071866483329249,27.10480486372958,84.00555410949671,2.807428759258416,39.25762204401393,68.41606259693356,1996,16.46207756816083
10979,16.027307529371832,33.896409484965496,high,gas,3,85.51575868190497,21.73857731306599,19.791797110022525,7.123791089505903,1.7415817967634009,34.11640656653492,98.14373137804289,3.9210259832251695,53.18768012563339,70.7976672398652,2017,17.717911682937974
2127,11.08073131432782,,low,electric,4,,19.55271622663035,17.39959292287932,9.002401441891706,2.544921482304828,22.92594291318781,72.77509797263835,2.5289814540273623,31.255040101218583,60.65265289853472,2005,24.268531491435244
12187,7.577138619838191,27.52442691306333,high,electric,2,115.45497684858236,16.439823144016536,10.992596471462846,5.849115970496321,2.1062797055803424,0.0,130.47879945051113,0.8261899316318688,43.558007630622384,62.629045366995655,1962,10.91360292470742
5970,15.570647051213722,48.76880673947714,medium,gas,3,181.89516409603291,17.617683773772704,23.942078965843308,14.32726908078162,2.1972966997149,75.76524264180634,143.99645541203813,7.613290147154164,60.6033084386896,48.191870154928665,1968,23.490470757459043
13225,24.80329857900021,69.22657384680508,low,electric,3,139.95315464036798,22.686452882542675,10.126504661502617,11.579106920049526,1.3671258525786598,58.11950481928971,111.3393494346005,3.0695472198118035,37.06501754129347,54.19902534731407,1987,30.69255441593727
993,18.172350927851888,25.02097127717589,medium,gas,5,155.08402945103228,20.80467251766477,23.582442641575323,14.186663560499667,2.459819755837297,15.555395249672673,105.46767898119464,6.836563407603579,36.49847512068111,51.42813153532741,1990,16.44693134242623
15084,-2.6504862520879424,58.52191416384119,medium,gas,5,91.26989560947224,23.79486310120392,19.66289279605133,4.0356314487640494,1.5463940456059715,22.323748844689945,62.32643034044138,7.46378217509432,61.40028678204784,65.07874642264659,1972,15.794057340091102
14845,0.2877046997969454,48.22111681238367,low,gas,2,119.4638799810334,20.69976293935899,5.626765248930676,3.369203162068934,2.07815165498643,17.92457415579991,101.08162534090503,2.9719906627980155,60.7047172026811,59.76208281395451,1971,10.48906243910214
14945,5.246800354425645,63.86808768085677,medium,electric,1,111.277107605563,12.95004224542555,12.27657830644533,0.8095176642343436,2.1436579830299998,29.606797747354918,71.97221175335424,1.5571064200633469,67.30320298915348,62.24668564549313,2002,16.4424858476669
447,10.663875588618357,44.65339515397973,medium,gas,1,126.69451088489814,21.66575756261369,21.145258161098564,9.566911595019636,1.619606711182798,53.255360022744384,114.79724168969342,7.609379817327222,54.55322348391562,45.43723530385141,1965,15.665463428573384
17277,4.597432813882804,87.23419185194088,medium,electric,1,124.44555387675564,21.28032774311847,21.589586971390325,12.049246697644428,1.3632597113564024,36.57750112956097,71.45395275543413,8.15696884592534,41.85490321419326,66.32344082533325,1963,28.228682497390817
5453,10.773727743789973,54.36659915010609,low,electric,5,187.96329940441183,16.986573536945276,10.941400005545912,10.492063662043291,2.212324301984697,40.813813168338726,123.25727232811288,4.867072971063299,46.44040722385006,53.018127202416885,1981,30.601256333780324
3211,18.70703059672372,41.00162345349007,low,gas,3,98.08087418990095,21.42907700399723,9.854655577349185,16.001982969621462,1.4076009307891977,27.04649396828772,106.57138567695178,9.76781502650649,48.35255882689311,65.45017773171519,2004,17.95236633638392
5561,4.544035003595407,48.34124041873655,low,electric,5,138.02484824747623,23.785676019383693,17.529769199246108,7.388369310930516,2.200980608020154,9.115913939384722,145.60014776807682,3.53371336788598,45.36647018964251,58.14057710896685,1989,23.51005680629327
18911,11.750554968374402,76.98977350895734,medium,gas,5,80.30180346064762,20.07808412008608,13.982488263791428,14.51592026213093,2.2463699912852158,56.76863882150826,94.71858904033373,4.505844909234607,38.219715576322415,62.6168919278392,2008,32.06267912091093
3210,,84.70741312770681,medium,electric,4,88.09347279854653,21.192233819793067,14.838949076550794,6.827970848116808,2.5112141688095124,62.39943186156551,117.9988820034281,7.001333032843563,36.62904830315756,48.49936964225648,1980,27.73702936810264
13813,16.96952731291629,,high,gas,1,58.84749370963601,19.302411675667276,11.52315986351052,17.829647183713135,1.714880426877757,29.32736898060145,70.71121732939545,2.669234133161422,47.825120708391125,58.96393260429095,2018,20.95457198577239
8966,18.394532278897778,30.604187917921493,low,gas,1,100.89792546420112,19.88312563118052,17.443876093984173,12.316081512662432,1.5821014517357872,57.1263931724087,72.76862961914371,0.9367397246153586,50.05979296493849,61.3515156621037,2009,12.390615022110286
17653,22.87527734229089,,low,gas,3,74.0613925186391,21.568851452974613,13.835179860277645,11.127721711918335,1.5667041573716474,40.751695843444416,118.95460463890012,3.677121524425576,48.17301793304803,51.09156458912495,1970,30.566826980317774
10649,,,low,heatpump,5,134.4784244850337,20.441646507324567,13.335648577311098,15.100400086698215,2.3161035605242906,7.55339658294535,132.9087048207933,2.115780606321309,43.16072821579848,62.49295525340487,1993,36.33872693521538
19714,2.709508090130625,22.218615261553584,medium,electric,4,51.64104826563327,23.7482577350878,16.908688805498205,3.699325042070913,2.280946370543153,24.654577505327502,97.3736194164016,7.357635570770608,43.2808558496684,61.02056464777144,2007,4.45383285467009
3971,18.08625107204588,70.49150207926225,medium,gas,3,116.19157057004092,17.03732648859894,15.358500478705473,9.869838115415815,2.1831157793840466,17.42947528672175,106.24100700262132,8.215696059614725,62.81341577591199,55.80851405450146,1962,30.58798204143358
10807,5.221239888560139,29.015439459085613,high,gas,3,168.057280288778,17.80068985871803,18.68143053160655,11.668754790063632,1.798262784827275,37.433096632147766,94.36092688989028,2.529987985473925,49.660931187937614,58.51384405903946,1997,17.335932998719972
19544,10.22948428613512,33.68495334763409,medium,electric,1,107.36090818504888,18.213870936505582,14.181455747047451,9.428727993847255,2.6156600436370403,31.8819738523426,49.70471130179425,1.929600829750152,61.52069495902316,67.60935365153489,1975,11.269925590957683
11366,12.267531485957097,54.32146137601577,high,heatpump,2,134.10406999808632,21.837817810639635,18.7164279798444,13.489429716632513,2.309633086758136,40.99091874656642,116.5335549779509,1.4039392994983413,44.31554536398436,75.22845642460511,2000,18.47435548690222
3778,24.98292557274557,56.26657975219398,high,electric,4,101.64037216067328,16.66907399225679,13.159821261985558,8.524088284821856,3.2064219371442597,35.9943194983647,111.46408865707896,8.486609089558126,50.766442120034334,72.26927817230039,1985,21.03558446223703
13079,22.13094917380269,74.48519533475579,low,electric,4,156.70829281633843,17.381809092736113,14.492005084047062,10.455161579488614,1.8033199083754,59.67488048873387,128.74570785643766,6.076891871750592,31.4757600661902,58.8379170371022,1976,33.87796920696509
6352,9.134089071662466,25.054526846669887,low,heatpump,5,173.43881211444457,14.513528870656632,21.22964919259956,7.074049004150011,2.3391658639306057,8.713484019768135,117.69232590722471,6.215897526577908,52.70229848834157,65.2267165916725,1994,18.747860328277667
4007,4.550259011262548,,medium,heatpump,2,172.9876702995411,18.78757247747039,11.61342976668909,5.825438596874798,2.3599883573674814,45.34242037942773,139.6304197480368,0.5175416185585502,51.584135892890274,56.49385085238394,1961,18.88816940492393
3776,6.1035036973512895,,high,gas,5,120.03094484080678,16.994945837701337,10.822552091356632,8.918938580929096,2.051645125221312,52.62508806443897,96.1059098997274,8.58077651415784,62.36578041107977,55.47119485403379,1981,30.22737802306257
17147,12.583642343200356,83.37395170856118,low,gas,1,59.80849146633763,16.346421265185985,20.95912776940329,10.522643797746692,1.9773668925725216,36.1917161569651,147.66642388261994,4.812201211019056,40.30725199140811,67.55624430495251,1997,26.012093435903253
14104,0.8941964019979807,44.31531051108614,medium,gas,4,75.4271589084587,17.883515960296258,14.558111156025412,6.235929442526562,2.2760761490631145,1.0847427232693363,84.46306210357336,4.703069510978657,44.201100003312185,52.165251638462784,1961,11.591527846751402
19145,,86.11021744615161,high,heatpump,4,112.44921023508395,20.393834239999496,20.253381640578056,7.147313418694328,2.0922073780405825,55.955374923138336,95.42493806482068,9.348888374374788,57.317056821632406,65.10753405638843,1981,27.823052343365745
19183,5.656873121191644,57.27208202671768,high,electric,1,111.1327863951388,21.056826839392397,14.859463466782511,7.270263106687288,1.8285741159508315,7.511690104194777,100.8143702725055,4.52140868597474,46.87432659688592,60.93620161261285,1981,17.404514713511485
8426,-1.3081385892212225,38.15913675058798,medium,heatpump,4,146.90464067004729,21.271070078461538,11.615863119254197,1.9557201902390773,1.721910242732822,0.0,95.89358099551644,9.21960254709996,54.05387950737047,75.20792023228661,1973,15.072220182801004
4337,11.416958640040242,,medium,gas,2,151.97468290898644,17.09615612781692,12.61043928096521,9.345363817787405,1.8381548213462944,25.82649628460637,88.23829477525132,0.1594076187790483,73.97088701527223,61.06852983003799,1965,26.06466912680143
8117,9.053579399870232,43.68156789287548,high,gas,3,89.43812157823058,24.60531282067577,14.478835022461366,7.724689087959362,2.654443198486508,50.0224392151983,101.46093618798996,1.6401160205126808,39.66737514417332,64.2447573262605,2010,13.926218628904016
7763,7.1862467078267525,88.80245039586426,high,electric,3,93.44600197102824,19.70841063327578,13.525984914406685,16.195602162269914,2.369703633459032,12.81374628824922,86.20755829260102,7.855365448548923,58.3924411097754,63.240345847648754,1979,30.289897757899823
14012,5.05556474571834,77.30134802218133,low,electric,2,118.89154566529312,14.293187974469904,18.358337544243973,13.145527617664971,2.183465374848969,16.925898806187142,72.26637601054871,4.267993044797052,49.24450001974561,70.38431459656056,2005,24.743670995257
13651,8.905324218577013,44.36732706268221,high,gas,2,,21.53858784509941,13.64479738481972,10.140057612815388,2.339144697747189,6.636677096835612,122.0928176143839,2.8230943059833544,64.44952766059193,75.44465093137683,2012,16.23659876515755
438,6.239209578840272,58.87923222019421,low,gas,1,144.49009376312029,21.89079588624332,11.160481516793888,-1.1031780360530783,1.37128858504215,20.159511210127285,106.63379426690868,7.56264070427447,47.07367016800677,49.75225086132387,1977,23.03030032715247
16533,,83.8601905207644,low,gas,2,162.0967342367983,19.915441247701107,22.402711755568028,3.981372487680402,1.5701807495992262,11.427863541772208,99.79829016041188,7.180001433513947,49.82118098463297,58.61793716137896,2006,27.36854075931789
3269,24.77929798888916,,medium,heatpump,5,121.20048527628654,15.826363304391911,7.633715322529701,7.7941540053932865,2.512741687794133,59.038377120410445,89.94530507832835,2.027445203246442,68.60238461647346,69.95037962275181,2015,19.119733690944397
3752,15.117011275983216,63.43777178404631,medium,gas,2,189.47055191561407,21.11059439572607,17.785251776253443,14.333966038280485,2.5153450479745176,49.96318782714469,88.28176842880107,7.26819904461061,46.7905288070569,56.71131457398671,1985,24.5255695569282
9113,20.374705859560045,83.72040825746816,high,electric,4,58.68672031391032,21.232427652971573,14.741408547739963,8.622230356224629,2.215188945974723,55.76339375724601,121.38679407662713,2.6927611730932344,58.60251040214375,57.65406047522225,1984,28.957093677862066
9440,23.34310088895616,54.639659440690274,medium,gas,4,124.2119315072182,15.80502043188983,16.32341693430911,6.258850461652706,1.332531482284803,34.52728653357223,128.3934323086739,8.483642459650676,63.0416449063666,58.78015519024231,1963,22.99012967348496
1739,8.6871682306171,26.136251651201658,high,heatpump,2,141.9111763859153,26.55021104013256,11.192151855820038,15.85662442397626,2.0769739729077616,3.511032272291206,88.82722988827338,3.635360565386722,52.85130364686963,64.76617112387713,1964,9.350922920861247
606,10.931830777809676,56.72704600129744,low,gas,2,169.69744903142623,22.946896428618643,16.446530576230042,7.330175489362011,1.5481778842442713,34.736738194224074,87.02969080104897,8.518503512459352,39.88393070242175,64.70753536024196,1988,19.956037247253462
17085,12.479182417922594,66.25398900421831,high,electric,5,129.06382056190057,12.059389599126876,22.45324765153977,8.250185965292902,1.3470432358602975,38.5837662978489,93.03085020508708,0.2331856189944336,56.27764371301261,59.30407227616397,1967,28.27528831284976
12998,14.328857369127768,,medium,heatpump,1,155.65953198198068,20.923736460629723,14.160632257463105,14.392445141426032,1.9107019542383616,18.698370190741173,120.99365970173037,9.575308748013624,48.68819371018146,71.05098001330282,2017,13.348750623380484
16972,4.368753724595732,52.279789819310814,medium,electric,4,110.7621703055908,18.520412218415327,24.34662981944146,8.608452558748377,0.980002549661378,32.559554932575914,128.0236163501189,4.634408795593194,38.76696461616858,53.85136651251628,2014,20.57972099411377
18366,-5.997833178765539,36.76527698140437,low,gas,1,138.51462655492156,18.164734373395625,19.631777979476936,2.45267815254152,2.303485020873972,28.69588757221634,138.50216572106763,0.9198421412733704,49.98651642832522,60.85502964287981,2000,6.319264011315787
15683,4.946250390408301,42.86924163154134,high,electric,5,122.06647754803976,22.50114020743951,21.83643131039837,11.63367160768217,2.105107204476296,0.0,98.43545702012888,0.0256734130121916,49.85809291033027,58.96887996291274,1978,19.858855931357382
11037,,,medium,gas,2,114.0536904031478,24.53268275872263,6.608889569081809,8.18683742059136,1.336655987105415,26.881783408124857,107.73588132190264,3.6255652200687374,42.24880781004352,40.12452900256591,1979,26.75777084136771
5746,-7.622795060077038,49.625399923795385,low,electric,3,118.03097876398768,20.438356325090453,14.779644599404076,10.789638051019695,1.7580187443513828,54.851872251588816,98.7332473293436,3.5396154783250813,55.78539788231959,64.86958698729308,1985,9.28960185401145
11584,10.582142911370878,52.23659722068543,low,gas,2,153.71159015043204,20.28846550478736,11.812518342035547,14.243150314399266,2.515907865692773,41.04291886257833,121.306803866212,5.463504223231764,57.91099125044212,63.38963849555143,1985,20.151525852114727
6270,10.77193186046266,86.25675622300467,low,electric,5,159.53873606758088,15.192763271243898,23.53891170447112,6.249870608515154,2.6407465915074666,33.24760143833817,82.49094160694423,6.290917869702595,46.92537221959103,66.59150893160326,1962,35.04952278344369
8851,,70.44013963210631,medium,gas,2,50.71809524490948,23.320057905557803,12.448847432917889,11.823385247487757,1.998527141001753,30.87938987842407,105.67849341953824,6.099129394933773,48.39530793352817,49.792695048631,2009,21.27140487122392
18408,16.506981515786606,88.05518266410242,medium,gas,5,87.89301357533196,24.677364188268093,23.04658870341604,9.876103567646014,1.493269552665389,42.20194591118852,90.9055906642351,7.574120243223761,33.378717111033666,51.619418183715695,2006,30.89550858329772
6600,,82.63972784514583,medium,heatpump,1,76.02479021480642,18.003892585333308,13.657520946802125,19.329320877075865,1.817403927375354,49.92085780715071,71.72912816712186,7.717221340118448,57.99409766724209,51.64079197716713,2017,22.07328189218155
11378,-1.6450319392327837,43.91177155097103,medium,gas,4,112.85314970618602,18.468794593161512,15.030008874779089,6.2965339620494,2.053298186777279,16.601071115609898,85.79338666366849,6.154612093132874,46.70462651155368,70.35505873850927,1993,8.313680838488054
17189,-2.685526313476496,76.64437132835495,medium,gas,2,72.23894088669718,20.69922338250824,16.46361124340557,4.4595248156803455,2.8379819449299117,47.95373661978235,86.95226899235547,9.606972774869192,43.47682096658595,51.58438879251722,1968,20.06481003195802
11605,7.2932680795889935,55.24106730135328,low,electric,3,161.87657778900248,13.75107900467878,12.562828876356054,3.8759787321814674,1.7929788519918082,27.7416616509472,96.5712236689604,8.127381244463162,69.78859902359208,55.80158879327263,1991,22.137432022899084
6909,6.977547737933824,37.24815199279431,high,electric,4,,21.60064583100936,9.496947505120582,9.446963057818778,1.7085133894073488,33.654030167839544,49.701406553222206,3.810172634657559,46.752246377931066,59.93411784174064,1960,14.87920403409558
738,14.362586095736482,21.585055116369745,medium,electric,5,188.21742173909664,18.04024466149216,12.083787873814478,10.179142991568206,1.34361606056683,47.46789975351025,126.04247102351644,1.0855004746885275,47.08953700078808,70.3560623926139,2014,21.303318309128255
1994,10.402844242706433,73.92716846457276,low,heatpump,1,,24.98872257528419,18.623891032954397,10.742995193263177,2.075895755646831,49.59455464196971,85.81404280359995,4.668877324876225,42.67605483467951,64.16870643701948,1992,21.381608373130284
119,15.339735724272307,80.1862453102828,high,gas,2,119.60333207763853,20.139776833812192,22.50697540010336,7.663471834758571,1.093141908580272,32.4539174524118,66.59990590003508,1.1601198161167323,44.34038284361554,59.0257442093376,1971,30.419845912134665
14926,14.80292990089593,26.08878454704597,high,gas,2,166.11073661412007,20.38080767169076,19.112534111598933,18.628496763662447,1.861315889454756,30.88487188558398,124.8842842366191,0.4300527639323237,43.93797464517758,48.406888839136805,2012,14.962904985162057
17609,-0.7477718138854463,40.92491916255967,medium,gas,5,94.09318921411652,17.717969871914455,12.73849678072854,6.959186399247265,2.5162821611749058,32.55595202139757,86.61984793116588,1.0953412413171038,36.77620419407109,55.72970162788536,1963,11.732161901473017
17436,6.053346044605475,,high,gas,2,75.74909255840237,14.863026296338845,17.871602050316056,7.997020627323261,1.6645362503571268,35.85753932239855,91.5697447415381,1.2004972697666094,48.989243190370985,63.541660930237455,1982,10.904545912597602
18553,15.917540067303385,42.60336107307887,low,heatpump,2,125.80781737438552,21.89747269580423,10.014432005734951,8.480854310167013,1.832317239752069,35.85518538446185,107.835220193908,3.8496540519158695,48.80987427813656,67.24884345013115,1986,14.67554176289015
7293,10.02800339488222,,medium,gas,4,112.1440537646467,21.049271641224053,12.003863821686693,10.374083547349962,1.7575636458572366,24.387609522261343,169.1903016010529,5.134506122353778,41.87726306238024,56.60836472637582,1984,13.289417203265808
3405,13.055704267878466,60.26188623090443,medium,heatpump,1,116.60794432579073,19.32686389396942,11.897380576426274,6.517535176518591,1.7189006884475344,14.826861416670976,109.41925890973572,7.70010700110006,40.35805703221475,65.92760045349428,1998,18.75455474977024
10537,20.698745805409263,65.1883303555824,low,electric,5,94.27431340785247,22.33863925432788,8.6781405055869,9.428687157972794,2.48867530371673,17.813573973392444,137.6694709638861,4.560877646578433,51.66726700641314,71.42561576322456,2018,23.30003415443941
18466,12.415769802207338,78.54464009914494,high,heatpump,3,124.43403797564486,16.348414250451214,21.27115121781868,8.204306247446475,1.608297253538422,36.48954705577109,158.07546284619752,9.656987983315284,55.66675780956677,51.20181306448266,1991,27.26140627974595
8626,5.281050435941448,62.99876940017044,medium,electric,2,61.59222200787469,20.312905721195843,15.994667342194251,14.94451044983489,1.94758104444392,29.5554414582034,105.36988723598296,7.312056572579157,52.6544528577178,65.46703441975775,1967,18.593136166345143
3481,10.299329404760591,49.56893252180701,low,heatpump,2,164.559023702057,23.809091369655743,22.30224919850497,16.633817366685506,1.986164877895385,59.02811719235004,56.40491865317087,4.654446509633288,41.701801653126935,57.25046211728425,1978,20.032044361149406
17818,9.099468429250548,55.503552570080814,low,heatpump,5,126.2117723688748,22.40019458040863,23.344138545672173,0.1867123653601652,2.3537676285012927,40.144681622331404,85.8464192672012,4.891694172769032,25.74514173470574,69.69447407666539,1968,23.647267202316293
127,16.484659910493086,29.697370352016183,medium,gas,3,164.3076029558552,19.32334296011752,12.265336884950145,9.97296269025941,2.5260577466239367,21.52272423942889,74.54974866759761,2.462194790563723,55.816140356277,57.12039577578353,1995,15.719409821373196
13426,-3.608640764196096,73.5540953249099,low,electric,1,90.79070223782836,16.54239040462872,7.504404762636282,7.6937948056528835,1.0721429018070254,20.6704259284641,139.9108110620723,1.3293985426283916,43.03866959266254,64.11885949635084,1996,13.930364081762855
10610,1.8566836347572533,45.1863542118429,high,electric,3,99.67738670890132,19.00929175962981,16.579243586175412,7.586695527696969,1.9304282830324824,44.650695772562216,93.66115590649224,0.3291022805679167,56.32404091736296,64.1293619606468,2018,11.707680495738355
15273,29.04263660853396,23.62551674611508,medium,heatpump,2,51.84993401589851,18.80547679549776,9.076305542352827,7.1428043116313695,1.5893615100087648,65.33346227193508,109.06727910699614,7.578930940244902,64.92823571527795,56.25826029418821,2010,7.182152916420398
19580,19.44422332103125,61.29618655677008,low,electric,2,,16.930678607493075,18.675462849491534,14.990063732169158,1.5615815377033733,15.920811808364448,135.78361896069453,0.8151931511151278,59.94018723599795,61.111353180455,2004,23.61759732784273
19285,11.447679659369054,34.04664672112704,high,heatpump,5,141.6546203585902,18.052602460507668,11.812354895521787,10.468009559153703,1.5817013583426185,73.58678072068723,88.37134344294486,9.33892502806723,62.53568945566324,49.953320360156695,1965,18.24236174746559
12822,20.720452917970384,27.30182000358524,medium,heatpump,2,122.94207302262448,16.802708332599245,10.07156347600165,4.4280155280274185,2.3571851796457963,58.70534337229039,40.10221780968893,3.464327625471262,39.301273758872455,66.8813897630197,1967,9.454515132627044
3073,,79.82210437363875,medium,electric,1,101.0546388715666,24.72188463842538,13.718372818706388,10.404878141351247,1.9393574240824512,13.177148678883466,129.66473064265742,8.107791196434679,39.38687516795843,59.98654571464124,1981,26.80161529935005
2380,12.11149325798785,52.16422310153422,high,gas,1,123.07426228980236,16.92749389601112,6.87226078186759,4.7652895667520685,2.6939925002377745,27.027391111876486,149.0402436372938,0.211265865050606,64.61552730025346,66.65302474943839,1999,18.08558044730665
2483,22.3502938494684,64.70845586209381,medium,electric,5,92.04150203146877,19.85463059361349,15.565002067637154,17.152169582751487,2.699197188047741,34.323615561601805,112.199155981502,8.942848829934402,63.55851084492871,50.57069436220889,1972,27.481830752666852
3461,1.520735077565341,53.1393344768405,low,heatpump,5,93.24750334643218,23.188391433772804,16.01858012610864,10.619375382947576,1.9235142584909877,33.16270957706801,125.99288641464916,3.89339087874566,58.08597180255767,71.22956787804313,2012,20.81791235066721
15231,20.653494412297142,86.68619276453069,high,electric,3,114.01353014270644,19.975170767127977,11.321786065663687,16.630294589265677,2.210877736528167,52.200621840678,152.49666531667964,3.3997945059112853,50.51389104732941,74.16644845462937,1990,30.912612095234397
7458,10.026904002934542,29.905112047029384,low,gas,2,60.59029977309219,20.96420233266836,17.50147450072139,7.255334671005286,2.348991926245052,32.54284538999771,109.44779665820872,5.887868965702819,60.6431592609577,60.58657911995845,2017,9.963255564733007
15884,11.989841925730834,52.728981708489854,medium,electric,5,,20.596299950785525,22.648334376380525,4.013491533105053,1.159500349056048,11.335383666943446,95.45889827807513,0.1358967117068965,66.50426565975074,69.21518203908994,1989,19.640865351984317
6885,4.805896643118911,33.743440763233444,medium,gas,4,106.67209468473352,22.51604856805257,9.856624808065355,9.191543420955512,2.171170898995411,63.430255553340125,103.50240779562192,3.009287340401809,60.3342466445986,55.94658969015532,1990,11.6384627516443
15097,-0.0600956692392014,48.14847006042896,medium,gas,2,118.32047412278176,24.47621594592057,14.079169193769852,12.890950513063354,1.857160373577588,40.4729930395725,136.24376685040028,0.2617157939719572,43.57483098358749,67.66921573123773,1979,13.268502529760172
18684,10.598123327158978,,low,gas,4,147.8554601494672,18.80239840307601,27.39032408564252,5.711761194843725,2.1885892950001677,46.17205552901474,116.51667348094256,0.6358421587925012,54.73875226570917,62.81255900303764,1985,20.854943022749158
14970,13.119679553581982,,medium,gas,3,72.11787530477493,15.140739680541056,19.222344558484977,8.87472971402882,2.440936837110412,66.82884251515512,112.52932117934964,2.387376832906908,47.09193318390116,55.012204127478846,1961,26.85435967628104
803,6.274852187072327,63.52721009691183,low,electric,3,122.58315084029816,18.463267671978123,14.358500256405442,7.318135504390849,1.9825384423251275,61.25563272344005,96.46715058553868,3.260297883913521,47.56855747544061,53.8128653622141,1988,25.07333723976602
474,,,medium,gas,3,,18.692556711343236,19.48535645042823,7.857370564070882,2.1597306144256154,57.85915252686806,91.24875667472818,9.84727134109511,49.096944196350336,77.98484586977189,2005,26.55119486185093
8608,4.159306849833382,28.26478332487596,low,gas,4,57.80051965154132,16.479553424997693,20.814950136305946,8.799594976288388,1.9172510002139085,0.8100727917702457,76.84737296281577,4.713607396016402,32.2009123850476,68.72207976896463,1994,8.889692969958599
6482,6.409688670724686,,medium,heatpump,5,,22.191377427108517,7.158873927816374,10.105186125400865,2.235762376199136,49.01169738725969,61.03623451217824,4.487069041914054,49.43318730541967,55.15662229498067,1992,21.19270041634884
